State,Total Renewable (%),Total Non-Renewable (%),energy_consumption (trillion btu),consumption_per_capita (btu),co2_emission (million metric tons),Total Energy Price per Million Btu,Total Energy Expenditure Million Dollars,Energy Expenditure per Capita Dollars,Energy Expenditures as Percent of GDP Percent,Average Retail Price of Electricity to Residential Sector(cents/kWh),Gasoline Prices Dollars per Million Btu,Gasoline Expenditures Million Dollars,Gasoline Expenditures per Capita Dollars,Petroleum Prices Dollars per Million Btu,Petroleum Expenditures Million Dollars,Natural Gas Prices Dollars per Million Btu,Natural Gas Expenditures Million Dollars,Coal trillion btu,Natural Gas trillion btu,Crude Oil trillion btu,Nuclear Electric Power trillion btu,Biofuels trillion btu,Wood and Waste trillion btu,Other trillion btu, total e,ACSTOTPOP,ACSIPOVBAS,ACSEDUCBAS,ACSTOTHH,ACSTOTHU,ACSUNEMPBAS,PEOPCOLOR,LOWINCOME,UNEMPLOYED,LESSHS,UNDER5,OVER64,RSEI_AIR,PRE1960,PNPL,PRMP,PTSDF,UST,PWDIS,D2_RSEI_AIR,D5_RSEI_AIR,AREALAND,AREAWATER,NPL_CNT,TSDF_CNT,EXCEED_COUNT_80,EXCEED_COUNT_80_SUP,PM25,OZONE,DSLPM,CANCER,RESP,D2_PM25,D5_PM25,D2_OZONE,D5_OZONE,D2_DSLPM,D5_DSLPM,D2_CANCER,D5_CANCER,D2_RESP,D5_RESP,P_DEMOGIDX_2,P_DEMOGIDX_5,P_PEOPCOLORPCT,P_LOWINCPCT,P_UNEMPPCT,P_LINGISOPCT,P_LESSHSPCT,P_UNDER5PCT,P_OVER64PCT,P_PM25,P_OZONE,P_DSLPM,P_CANCER,P_RESP,P_PNPL,P_PRMP,P_PTSDF,P_UST,P_PWDIS,P_D2_PM25,P_D5_PM25,P_D2_OZONE,P_D5_OZONE,P_D2_DSLPM,P_D5_DSLPM,P_D2_CANCER,P_D5_CANCER,P_D2_RESP,P_D5_RESP,DEMOGIDX_2,DEMOGIDX_5,PRE1960PCT
new mexico,35.900000000000006,64.0,739.0,349.1,45.9,21.38,9172,4333,8.37,13.89,23.26,2842,1343,23.0,6039,6.71,1067,172.7,2603.0,2601.5,0.0,0.0,12.5,115.3,5504.9,2109366.0,2067620.0,1426639.0,797596.0,937397.0,952564.0,1349449.0,807858.0,63136.0,188715.0,120716.0,369541.0,18288.46951222273,166714.0,79.28183734986997,90.82069990107082,430.76693836218266,1769.764126369785,212.72723532529665,2901.231607664922,957.2333699850992,314198560947.0,726482113.0,15.0,64.0,1593.0,1245.0,5.090227504073775,64.5360347263072,0.1887818710883796,18.096563011456627,0.2096235679214403,2.552615828100092,0.8622873858612528,34.96023530518542,11.658582199064153,17.4748663970866,5.63346068017647,5.480768181055556,1.8062882647238565,7.85059841575817,2.598762764700981,71.47549019607843,60.709150326797385,71.91666666666667,63.01633986928105,55.44117647058823,57.0686274509804,56.18954248366013,45.459150326797385,54.6781045751634,4.895424836601308,69.15359477124183,33.761047463175125,10.409165302782323,14.960720130932897,44.79575163398693,29.54084967320261,35.669934640522875,43.87581699346405,56.65625,11.92156862745098,8.423202614379084,78.02941176470588,73.81372549019608,42.99673202614379,37.78431372549019,34.549019607843135,29.184640522875817,34.07516339869281,29.21895424836601,0.5152974118993076,0.1688219391489611,0.1778478062123089
north carolina,15.6,84.3,2627.6,248.7,115.6,20.98,36320,3437,5.49,12.9,23.77,13550,1282,22.76,21117,6.38,4046,0.0,0.0,0.0,450.4,0.2,125.0,150.8,726.4,10367022.0,10092759.0,7084876.0,4034684.0,4673933.0,5119397.0,3933101.0,3258214.0,273629.0,776686.0,594004.0,1686235.0,9593367.830906268,708351.0,218.2471378340045,713.8566131293342,1425.020432455157,10305.217162040226,714.1365387055299,50653.06548346207,20147.92290432733,125933327733.0,13456093195.0,38.0,370.0,4873.0,5007.0,7.840842235157242,61.91772373199299,0.1721712570848736,27.593360995850624,0.3457185967559411,15.665402631892404,6.152218091506428,18.39661026979873,7.294928071271898,13.473861286461824,5.094086207676646,14.79891044206437,5.785922720718937,17.441305181618638,6.800772418485029,50.77919161676647,51.883233532934135,48.42440119760479,54.50561377245509,47.895583832335326,35.77170658682635,51.46968562874252,47.70583832335329,51.29303892215569,43.97594889139421,51.76024051108606,35.84383251603169,40.75895888344021,47.88419464353074,42.00112275449102,41.622754491017965,35.217065868263475,53.22781954887218,39.60378787878788,48.29312288613304,46.97745208568208,54.809845922585495,55.1010898158587,42.596556886227546,40.69199101796407,59.95733532934132,61.12949101796407,60.21407185628743,61.48914670658683,0.3523438328657156,0.1417078565152364,0.1515535203435733
north dakota,39.50000000000001,60.6,703.9,904.9,56.5,15.68,6175,7938,9.72,12.3,25.03,1237,1591,22.43,3730,5.3,432,362.3,1386.9,2305.2,0.0,102.8,1.8,150.7,4309.7,773344.0,749693.0,503897.0,316542.0,370111.0,416764.0,130388.0,190040.0,13152.0,33831.0,53417.0,118198.0,90311.77501984422,91604.0,1.116919003538866,145.61023378829407,73.601248203801,392.2381527795466,1715.0463441041045,1083.022716254282,565.8524768789151,178694310772.0,4414779956.0,0.0,27.0,55.0,113.0,5.364206767844268,57.2410600877193,0.1448226018333333,15.789473684210526,0.1548245614035087,1.2652091271070496,0.6439735109483609,4.281250813751832,2.2166447101188376,6.456185989232456,3.199698561864035,1.4338758628728068,0.6261008309122807,1.3044172135745613,0.6300599049649123,28.61403508771929,37.31578947368421,24.95614035087719,44.21491228070175,28.587719298245613,28.12280701754386,38.60526315789474,61.175438596491226,52.28947368421053,5.692982456140351,20.36403508771929,27.05701754385965,5.131578947368421,5.171052631578948,1.3859649122807018,66.81140350877193,25.71491228070176,38.43421052631579,59.92746113989637,6.614035087719298,6.5,19.31578947368421,19.67105263157895,22.662280701754387,25.21052631578948,14.912280701754383,15.267543859649123,11.289473684210526,11.228070175438596,0.2127547887211322,0.1089386989870105,0.2475041271402359
ohio,4.0,96.0,3542.0,301.1,194.0,18.49,44522,3784,5.88,16.42,24.12,13624,1158,23.02,23273,6.62,7938,68.0,2508.7,106.3,182.6,87.3,48.9,40.1,3042.0,11769923.0,11451346.0,8077453.0,4754161.0,5232733.0,5970869.0,2617097.0,3421371.0,314406.0,715751.0,689126.0,2004802.0,32018083.984227784,2050627.0,287.0639369939941,1558.158681521449,4126.163454082514,9040.711477223002,1364.6806325500347,73773.33028672094,34815.96865050653,105823653399.0,10274702852.0,41.0,632.0,6432.0,8539.0,9.204353259424847,61.54641101535596,0.2655722941006647,21.95631528964862,0.255650522317189,22.328202180023244,10.632208052672777,15.499627189157092,7.192992520008367,18.45476171250916,8.40573792874716,4.739351704856061,2.2478234861770834,6.818561247500948,3.032659561991477,39.32544191919192,49.47537878787879,33.52493686868687,52.42203282828283,48.79135101010101,27.08775252525253,45.97885101010101,50.92992424242424,53.44760101010101,74.70936116382036,50.274193548387096,56.63912630579297,14.917062361506806,19.435897435897434,43.16950757575758,56.16666666666666,49.999368686868685,52.511701454775455,57.23464217859405,59.00600885515497,68.90196078431373,46.31657179000633,52.597722960151806,50.27146464646464,57.72159090909091,33.73106060606061,37.59943181818182,34.719381313131315,37.43560606060606,0.2623256365968051,0.1329750050352152,0.3918845085350232
oklahoma,45.2,54.8,1651.7,413.8,87.8,17.51,17859,4475,8.29,12.63,22.93,5218,1307,21.79,10551,9.15,5214,3020.5,814.0,0.0,4.4,34.6,313.4,4186.9,3948136.0,3837807.0,2607741.0,1503868.0,1741721.0,1881598.0,1414756.0,1369172.0,94856.0,293373.0,252929.0,615832.0,5015264.170251338,390265.0,56.075068305375375,464.8538750258995,552.5291665189822,1932.2061044774448,74.0576364398321,18195.678067701447,7605.864454745311,177664154114.0,3373725677.0,9.0,134.0,2033.0,2647.0,9.029249021860968,62.315501228215766,0.1651259613045643,25.286307053941908,0.2986721991701244,26.076696349015883,10.95226136121864,20.77550828866103,8.767528508057707,13.351474637961823,5.496256810185892,11.841054450429043,4.84022191566556,11.921694048160996,5.008019324313693,54.83153526970954,56.86390041493776,50.888796680497926,60.43070539419087,47.93112033195021,35.243983402489626,53.27717842323651,57.29045643153527,48.65311203319502,70.98589211618257,57.18008298755187,34.19004149377594,30.27966804979253,31.628215767634856,28.4954356846473,51.90539419087137,31.45311203319502,42.481327800829874,38.89833333333333,68.48879668049793,70.94107883817428,61.98755186721991,64.39585062240664,42.82406639004149,41.85560165975104,54.01078838174274,54.9103734439834,53.13360995850623,53.9551867219917,0.3585582764582817,0.1517609759213932,0.2240686080032333
oregon,66.6,33.3,1047.8,246.2,38.5,21.4,15234,3579,5.6,13.08,29.74,5344,1256,26.36,9075,5.54,1647,0.0,0.2,0.0,0.0,5.1,75.6,347.4,428.3,4207177.0,4128333.0,2971396.0,1658091.0,1798864.0,2146693.0,1090897.0,1183371.0,120586.0,252602.0,223615.0,743125.0,1381962.3257432864,430798.0,79.02150903751242,429.7746346070957,1458.10853454959,3549.602194017243,27.09524096591399,12892.088217531458,5876.139769298838,248628414476.0,6170965739.0,15.0,195.0,974.0,1611.0,8.078666801128932,52.68620546733669,0.3279539629294354,28.014112903225808,0.3819556451612903,13.689072756914266,6.220388022546507,1.5711110539311322,0.7427779242506661,15.894154019428573,7.035049161630369,11.852797093548451,5.239202367348652,16.067900446184815,7.257284152354646,40.06793206793207,44.93906093906094,37.65634365634366,48.353646353646354,51.27372627372628,37.61538461538461,41.532467532467535,43.71728271728272,55.57642357642358,50.07939698492462,5.767839195979899,56.60786290322581,43.05241935483871,58.85786290322581,42.87912087912088,47.87712287712288,47.35464535464536,52.49094567404426,34.13561076604555,46.08040201005025,48.10251256281407,7.927638190954774,7.014070351758794,46.24175824175824,49.55944055944056,51.45454545454545,54.485514485514486,57.7982017982018,61.997002997002994,0.2739058562767336,0.1281721032721623,0.2394833628334323
pennsylvania,3.8,96.3,3633.6,279.2,213.5,19.49,46423,3568,5.5,18.38,25.62,13889,1067,24.04,25226,5.98,9071,1070.7,8057.5,35.6,792.9,21.4,103.8,69.0,10150.9,12970650.0,12568252.0,9111497.0,5147783.0,5728788.0,6662890.0,3236347.0,3405923.0,367296.0,787376.0,700792.0,2361790.0,14276853.254029632,2651654.0,611.4813976238066,1564.8248208702184,4864.149106610966,12149.90958347282,9036.415800849143,60215.8355343528,28832.49358226169,115881784866.0,3397909903.0,91.0,693.0,6431.0,7721.0,8.67612642555222,61.631951763425256,0.2326859571719022,26.497963932518907,0.2785922047702152,16.592417719678448,7.895835413453581,14.736559372252383,6.578100744829031,15.09003394175856,6.693197995188915,10.51659339015148,4.600637341440801,8.121745571608242,3.515285097035404,35.0780615206036,43.90220545560069,32.79599535693558,45.4335461404527,49.74811375507835,34.57457922228671,42.59082994776553,45.62855484619849,58.01654091700522,61.7866473149492,50.61567489114659,50.24665503199535,34.92961023851076,26.13496218731821,61.10185722576901,56.32182240278584,52.64538595473012,54.14368650217707,55.53774409793064,49.19738751814224,56.83047895500726,42.52307692307692,47.544847605224966,43.47185142193848,49.03714451538015,47.09895531050493,51.7501450957632,38.318920487521765,41.1247823563552,0.261184515485519,0.1273882142355679,0.4628647455622371
rhode island,9.0,91.0,186.0,169.5,10.6,25.66,3737,3406,5.61,26.04,24.91,1040,948,22.94,1834,8.07,832,0.0,0.0,0.0,0.0,0.7,3.6,7.6,11.9,1091949.0,1050314.0,766615.0,426769.0,481168.0,588135.0,321249.0,264326.0,35428.0,83508.0,55370.0,188586.0,258023.3828061685,238528.0,48.42293973585326,100.323925695384,1045.0982137274327,1271.5668268012885,2619.122336533342,4105.319189112538,1906.5107697306296,2677763359.0,1323686988.0,12.0,122.0,508.0,594.0,5.967953210027175,62.58070259109312,0.2079192202388664,20.60728744939271,0.2388663967611336,2.764360612585287,1.2769217767812786,15.36219728510757,7.554516269615972,14.956152905884,6.703644297748,2.104662691124,1.079402025728,5.42063676184,2.334838716784,36.408,43.944,38.744,40.608,54.424,51.812,49.408,41.832,53.632,8.765182186234817,58.902834008097166,45.417004048583,8.566801619433198,14.538461538461538,73.98,52.776,76.588,65.77327935222672,60.67346938775511,13.182186234817811,12.48987854251012,49.97570850202429,58.77327935222672,43.184,48.092,26.7,29.012,29.492,30.904,0.2727764426768631,0.1324655984544864,0.495727064143916
south carolina,7.699999999999999,92.4,1629.8,313.8,69.3,20.22,21009,4045,7.79,14.17,22.36,7416,1428,21.64,11581,5.94,2064,0.0,0.0,0.0,561.7,0.0,107.3,47.1,716.1,5078903.0,4946116.0,3507171.0,1976447.0,2325248.0,2444002.0,1872123.0,1659305.0,130624.0,393448.0,285472.0,901497.0,4075043.4258167353,306562.0,121.91429360006434,389.462625664298,554.9106176448217,3620.0541371372815,1183.7097657248669,29247.97483533288,11958.913484122724,77866200776.0,5074243221.0,28.0,236.0,2921.0,3328.0,8.070960319676308,62.58117790432802,0.1898349218024408,29.954233409610985,0.4056445461479787,17.478003852571117,7.229470396901122,21.079195347862125,8.780407403794761,14.900253493764172,5.957632141335601,19.081876605417232,7.778901028453514,24.27699596600151,9.867442217049131,53.10657596371882,55.33635676492819,49.69765684051399,58.229024943310655,48.48148148148148,25.96296296296296,54.56689342403628,46.91761148904006,55.50188964474679,47.36066818526955,58.53454821564161,39.7673531655225,50.47520976353928,64.8321891685736,45.95842781557067,44.665910808767954,34.370370370370374,48.46398786959818,44.22983257229833,54.217160212604405,54.4540622627183,61.770690964312834,64.9468488990129,46.38095238095238,46.0498866213152,67.87981859410431,70.23280423280423,71.37339380196524,75.04686318972033,0.3528905233740371,0.1448544507746587,0.1318405606627763
south dakota,82.1,18.0,410.2,457.7,15.2,18.85,4776,5329,7.74,13.19,24.4,1447,1615,23.13,2901,6.13,555,0.0,0.2,5.8,0.0,176.3,3.3,128.5,314.0,881785.0,853175.0,580235.0,345779.0,391857.0,463198.0,169050.0,247550.0,14841.0,43328.0,59538.0,146784.0,52060.774701545626,116190.0,5.668919254179089,61.74327243799158,76.93180011811843,424.496964715344,4414.471926574907,1211.9686080999966,621.126953835944,196342918877.0,3386737669.0,2.0,34.0,56.0,119.0,4.843502044039398,58.42606595041322,0.0872598680661157,14.50413223140496,0.1491735537190082,0.642473823084364,0.3367678175836526,6.662859961094458,3.434214177593645,3.699623507140496,1.7774193264297522,0.7705502439173554,0.3781711297231405,0.7068847333760331,0.3430521410454545,34.210743801652896,41.43801652892562,28.355371900826448,50.603305785123965,29.65289256198347,27.115702479338843,41.31404958677686,62.4297520661157,54.77685950413223,2.962809917355372,30.62809917355372,14.380165289256198,3.25206611570248,2.772727272727273,13.305785123966942,38.54958677685951,25.512396694214875,39.11157024793389,51.69642857142857,3.7479338842975207,3.5950413223140494,26.764462809917354,29.07851239669421,15.52892561983471,15.925619834710744,12.619834710743802,12.586776859504132,9.84297520661157,9.086776859504132,0.2421341191685103,0.1178917463170695,0.2965112273099622
tennessee,16.4,83.7,2196.1,315.1,92.7,19.57,27981,4016,6.55,12.42,23.27,9381,1346,21.95,15969,6.3,2440,0.0,3.7,0.9,369.1,27.9,58.8,100.4,560.9,6859497.0,6692912.0,4708480.0,2664791.0,3011124.0,3380708.0,1856642.0,2219991.0,179568.0,529162.0,405867.0,1118190.0,8562711.18295279,560008.0,131.6737426475847,599.3895149649051,1209.0437896811409,2159.626530179358,54.53654054201055,35215.94642843717,16379.09232919979,106791957894.0,2322601737.0,19.0,334.0,3113.0,3850.0,7.927857226579047,59.95017844209288,0.2273290777359716,29.291199054932072,0.3623154164205552,15.113975651352924,6.654297143676279,13.13929574548671,5.955240177515993,16.574032563373898,7.0797601544344495,15.87751176646796,7.246621238201645,17.710858427296298,7.982936177368607,43.79952968841858,55.00705467372134,36.0217519106408,56.85243974132863,48.02586713697825,26.573780129335685,54.90417401528513,49.067019400352734,51.79129923574368,43.57730746619635,39.40623162845385,46.61724748966332,47.46898995865328,52.71116361488482,34.41798941798942,41.40917107583774,39.977072310405646,38.90417401528513,35.1701122268163,44.66078777189888,49.239858906525576,42.68959435626103,47.059376837154616,45.56319811875368,49.990593768371546,61.50911228689007,67.65138154027044,59.51440329218107,66.7254556143445,0.3018194424926159,0.1457177258240252,0.1859797205296092
texas,24.7,75.3,14358.7,485.8,663.5,16.53,161664,5469,7.88,14.2,22.09,37049,1253,17.51,110405,6.93,25026,229.8,12097.8,9898.7,420.0,61.5,91.3,1044.6,23843.8,28862581.0,28260264.0,18619469.0,10239341.0,11433880.0,14390216.0,17117549.0,9228226.0,771586.0,2826181.0,1959223.0,3620798.0,84037225.07385993,1571123.0,585.7095860451657,4242.450730963193,5260.737862958766,15356.7141760319,5760.809255475947,152579.99440290686,54517.252384013904,676681550479.0,18978390713.0,57.0,924.0,25872.0,22709.0,9.143532323152376,64.6732850708061,0.2207078630618721,27.56587567331489,0.29647692531664,34.117078470742186,12.10574261036388,30.618439864628424,10.873671439050582,22.121994559040026,7.758173265635441,17.355588013977524,6.199931192461137,14.868165148172418,5.326014903573376,64.0919373549884,56.27987238979118,67.13558584686776,54.07395591647332,47.63268561484919,59.561484918793504,58.05133410672854,57.34672273781903,36.99419953596288,72.82135076252723,68.17748729121278,46.45814529043529,36.624690639103214,31.92560780317368,41.44736078886311,61.40675754060325,41.63355568445476,49.877396862289366,49.48570171579411,72.67610748002905,69.0312273057371,70.18140885984023,66.9998547567175,56.04930394431555,51.32743619489559,60.90110208816705,57.60571345707657,54.17183874709977,50.562790023201856,0.4605704558035114,0.1616257640018618,0.1374094358170627
utah,13.2,86.6,847.2,253.7,62.1,19.68,11114,3328,4.93,11.45,27.61,4039,1209,24.88,7249,6.4,1495,275.2,264.1,201.9,0.0,0.0,4.4,52.8,798.4,3231370.0,3182692.0,1921860.0,1033651.0,1133558.0,1648313.0,733907.0,785363.0,58170.0,132503.0,245639.0,358168.0,3602348.4782007043,186139.0,122.74727610827895,267.6595870150378,614.9220016840087,1604.9813625753334,8741.633600175277,11410.766693482625,5143.278608206515,213355072799.0,6529973239.0,15.0,115.0,662.0,978.0,6.045213518099028,64.46598312849163,0.2600629806591865,17.444600280504908,0.2247265077138849,2.6935327248645824,1.195746740758975,16.925034474111577,7.798599350400274,13.946829564501396,6.186275695339385,2.4339164752081004,1.004034808963687,4.031733476085195,1.733878336821229,33.84357541899441,36.19413407821229,34.26675977653631,41.4804469273743,33.31145251396648,35.4804469273743,34.41201117318436,64.68854748603351,29.178770949720672,10.476256983240225,70.48324022346368,53.3632538569425,7.626928471248247,14.593267882187938,50.720670391061454,53.36871508379888,42.720670391061454,47.68296089385475,71.8172514619883,12.87290502793296,11.706703910614523,54.18994413407821,59.55027932960894,42.70670391061452,45.90642458100559,20.058659217877096,18.97346368715084,25.226256983240223,24.587988826815643,0.2383812644840111,0.1097581784303231,0.1642077423475461
vermont,99.7,0.3,128.8,199.0,5.6,24.24,2813,4349,7.58,21.0,25.09,837,1294,23.46,1759,8.08,111,0.0,0.0,0.0,0.0,0.0,21.8,16.0,37.7,641637.0,617101.0,454463.0,262514.0,333519.0,348907.0,52062.0,158461.0,13668.0,27915.0,29168.0,125131.0,2752.354913411415,115700.0,24.8292487207942,19.94375820642458,116.38322141827835,673.4568554664324,10.853618591707164,251.79109316767327,160.756377537362,23872569964.0,1030754609.0,12.0,36.0,13.0,72.0,5.6725061429484,51.77399238341969,0.0770894862604166,17.395833333333332,0.1848958333333333,1.1418151454662435,0.7151551719512986,0.5412131362803818,0.3399701607563099,2.301304614253886,1.3147398417979277,0.8059926652642487,0.5056551701398964,1.0996159277979274,0.6239728782487046,20.59585492227979,34.49740932642487,12.290155440414509,44.15025906735751,36.16062176165803,19.40414507772021,33.67357512953368,36.96373056994819,66.30569948186529,6.689119170984456,3.186528497409326,11.552083333333334,4.697916666666667,5.421875,45.943005181347154,18.098445595854923,31.34715025906736,43.49740932642487,27.75,6.38860103626943,7.424870466321243,3.1295336787564767,3.637305699481865,10.160621761658032,11.927461139896373,13.77720207253886,17.585492227979273,12.082901554404144,14.077720207253886,0.1708627700877101,0.1068349662409794,0.3469067729274789
virginia,8.7,91.3,2440.4,281.9,98.0,19.73,32132,3712,5.31,15.21,23.08,10948,1265,21.81,18039,5.78,3932,283.6,101.0,,298.5,0.3,116.6,46.0,846.0,8582479.0,8337068.0,5882521.0,3248528.0,3596100.0,4422588.0,3381720.0,1966819.0,202807.0,539599.0,501494.0,1328600.0,9674401.7244418,716931.0,254.00014450454364,458.3863006187718,1364.7584639685797,4021.1888230594254,17628.315601539536,29623.00424428083,11048.044385565976,102258210137.0,8528040726.0,29.0,245.0,2966.0,2445.0,7.5454725029756515,59.07941102926248,0.2111090335209003,29.39825447864033,0.3325677537896187,11.008101428789493,3.900792298772793,10.78588746201628,3.7612164632272136,15.36507113222202,5.259849163575523,15.586032859065968,5.38578429722657,14.569993655267062,5.066328252427661,46.08325750682439,40.47952684258416,50.0213830755232,40.10464058234759,42.1778889899909,36.97270245677889,44.72111010009099,48.52320291173795,47.95177434030937,33.68387391502969,33.097761534947466,44.95130914101975,45.48598989435002,43.89940284795591,49.72929936305732,36.745222929936304,37.9417652411283,45.32373113854595,34.48666053357866,39.89904065783463,33.77752398355413,38.87437185929648,32.099588853357695,46.51000909918108,41.92402183803458,59.35259326660601,58.15241128298453,56.01455868971792,53.61646951774341,0.3163917556677014,0.1175456623214491,0.1993634771001916
washington,74.89999999999999,25.1,1896.8,245.0,73.8,20.92,25940,3351,3.83,11.21,28.61,8729,1128,24.12,16103,7.4,2395,0.0,0.0,0.0,88.9,16.9,107.2,717.9,931.0,7617364.0,7478757.0,5278652.0,2931841.0,3170695.0,3899915.0,2553514.0,1761862.0,198259.0,426501.0,449543.0,1177772.0,3180535.6733326777,683212.0,320.96535055869714,715.7315570737377,2886.4496851716845,11140.460764857671,34.34614853493812,24006.299722455,9482.248941164084,172118963546.0,12548738684.0,46.0,356.0,2176.0,2539.0,7.0186889185576655,49.86556095318669,0.3494675362401129,27.033898305084747,0.3837853107344632,8.19452360385984,3.496883900636944,0.949280668545362,0.4307310326407679,17.775946670559417,7.023960925116032,10.60066409285426,4.122429379057175,16.04009455932175,6.320595233721413,41.70291479820628,39.41423766816144,45.70683856502242,39.618273542600896,47.68217488789238,47.71468609865471,39.46468609865471,50.07959641255606,47.28363228699551,26.40439932318105,3.173152848279752,59.93502824858757,37.155367231638415,55.36327683615819,59.256726457399104,49.76737668161435,51.16872197309417,56.12641083521445,21.768803945746,29.2165820642978,27.19853355893965,4.6395939086294415,4.016920473773266,50.67656950672646,51.151905829596416,51.43217488789238,51.15919282511211,57.60874439461883,58.42656950672646,0.2867455014259571,0.1182003340777771,0.2154770484073678
west virginia,4.9,95.2,853.1,477.8,88.4,19.6,8754,4903,10.25,14.47,24.91,2392,1340,24.29,5134,6.02,665,2045.5,3306.1,103.8,0.0,0.0,11.6,29.7,5496.7,1801049.0,1751049.0,1277914.0,711352.0,859437.0,786365.0,158007.0,644578.0,50277.0,152581.0,93223.0,358875.0,3262100.533333564,286738.0,51.42888396445548,197.0909134648048,338.76895550520504,1117.3263317174133,1670.8429443823595,6489.969676091142,4282.162230972148,62266298634.0,489204185.0,11.0,99.0,274.0,1114.0,7.484976129258869,57.14703258241758,0.1223829602362637,28.13186813186813,0.3071428571428571,7.799373336700089,5.186266920917252,4.61423813179298,3.065596707956335,5.87598780146337,3.649331936968864,9.520679664326009,6.138591845417583,7.968392067256411,5.158558133095238,34.81318681318681,61.091575091575095,14.12087912087912,64.01465201465201,56.747252747252745,9.835164835164836,57.82234432234432,43.91941391941392,66.63186813186813,33.10989010989011,19.11355311355312,22.804029304029303,39.12087912087912,32.17399267399267,41.86813186813187,41.001831501831504,30.15934065934066,42.172161172161175,65.03846153846153,31.721611721611723,43.0054945054945,21.11355311355312,27.034798534798536,24.133699633699635,30.53846153846154,50.03663003663004,62.53663003663004,42.2032967032967,53.96520146520147,0.2285438029736721,0.1549455705074071,0.333634693409755
wisconsin,8.700000000000001,91.0,1763.2,299.9,92.5,19.44,23911,4066,6.49,17.06,24.77,7582,1289,23.31,13019,6.65,3695,0.0,0.0,0.0,104.1,75.4,86.5,38.8,304.9,5871661.0,5726939.0,4027685.0,2401818.0,2718369.0,3123629.0,1165696.0,1479933.0,109017.0,285275.0,329324.0,997078.0,11457567.651166964,946432.0,181.21242527318864,898.4080008765878,2178.500009715768,5102.388381238658,42.7302826623505,26072.434500311752,11628.975865870938,140292321657.0,29343646672.0,37.0,430.0,1904.0,2174.0,7.975352190543642,58.62998435700261,0.1818086845875409,18.983606557377048,0.2121967213114754,12.61665118654834,5.624143784008866,8.417899358768393,3.695247559930004,11.6561373029559,4.860322321136835,1.9508384402029832,0.8302931389792477,3.164231040749676,1.3250626346128405,32.094682230869005,38.30609597924773,29.69649805447471,44.42217898832685,34.77172503242542,30.788586251621272,38.14007782101167,48.452010376134886,53.41958495460441,46.74803664921466,29.96007853403141,36.715409836065575,6.348852459016394,8.979016393442622,53.26394293125811,55.11608300907912,50.28339818417639,49.46596858638743,40.28810160427808,39.700916230366495,43.53599476439791,29.67931937172775,30.25719895287958,33.793774319066145,35.61348897535668,21.76005188067445,22.60570687418937,20.539559014267187,20.71206225680934,0.2300624383703696,0.1128236540789361,0.3481617102019625
wyoming,23.1,76.89999999999999,504.1,869.9,54.6,17.32,5016,8656,12.08,12.62,25.86,1018,1756,23.27,3195,6.46,522,4189.0,1255.6,486.1,0.0,12.6,4.5,84.1,6032.0,576641.0,563382.0,390162.0,230653.0,271818.0,297398.0,98133.0,149018.0,12464.0,24433.0,34262.0,96540.0,212300.680840889,65887.0,6.908851265844822,23.00620747523119,45.623401479328464,590.6745467416621,23.894012036830794,620.5428687465835,321.153967080847,251458712294.0,1867503716.0,1.0,21.0,13.0,50.0,3.4846682125,58.83883690625,0.1064995694339622,10.974842767295597,0.1260377358490566,0.0664986335640033,0.0351997357959036,6.938775494142611,3.51761509984022,5.0047786618,2.41452874274375,0.32445695823125,0.1656501471499999,0.4312999979875,0.21225257084375,30.68125,36.86875,26.95,45.0625,39.5,21.96875,34.70625,52.14375,53.1875,0.3125,31.2,19.955974842767297,1.4779874213836477,1.9119496855345912,15.9375,29.3125,21.93125,49.05625,38.20779220779221,0.4125,0.375,29.025,30.4375,19.71875,20.75,4.83125,4.60625,6.3875,5.6125,0.2184361867113814,0.1099612464979049,0.2423938076212756
